RAG3	1889	1	63	74	206	0	5	10	13	613	0	41	473	5	0	0	43	1	9	1730	1841	0	37	294	21	0	72	9	1643	0	2	0	16	479	24	19	0	1	0	0	1051	1496	0	99	384	4	2056	13	235	0	20	7	270	0	0	0	2	1	2	567	49	2	0	1	135	6	473	429	260	0	0	14	1	0	0	0	0	0	38	0	0	0	0	6	10	0	0	32	1	23	3	15	2	53	0	31	5645	9	1072	3	390	0	5355	67	2	1	48	0	7	397	25	3	0	279	1	0	1	24	2932	643	248	1160	467	0	1	16	0	0	5	4	1	565	205	1019	0	334	45	180	237	308	59	7	44	0	0	0	0	0	0	0	312	0	15	13	209	572	2	2074	42	26	329	10	22	10	0	0	7	759	1189	63	694	7	38	9	110	1	387	0	1245	415	7	243	63	2	4	1	0	7	19	1	104	5746	1294	196	0	0	0	24	79	7	439	0	0	263	281	176	11	43	351	12	398	0	18	85	43	999	6	0	0	85	0	385	1882	141	195	4087	0	26	4	0	537	480	0	598	0	0	0	0	0	2	120	15	69	124	3	71	215	839	0	1	0	933	1440	9234	4986	804	12354	4292	19995	11420	71	14757	2355	0	504	7	2089	972	20	81	0	1077	267	2	17	133	283	53	126	0	4	348	0	11	0	79	0	3175	7	1492	0	1862	131	5	0	0	0	0	1378	2	2	3	24	9	6219	0	8239	1231	3	1728	650	20	581	0	159	0	0	7	2	5	910	0	18	18	25	226	47	1197	1254	64	443	1	0
RAG4	1481	0	80	76	215	1	1	11	25	588	0	30	547	1	0	0	49	2	19	1613	2172	0	37	277	34	0	76	11	1401	0	5	0	8	310	33	20	0	0	0	0	1110	1325	0	105	337	1	2157	9	344	0	18	10	220	0	1	0	0	0	1	1084	54	2	0	0	110	7	439	524	287	0	0	18	1	0	0	0	0	0	32	0	1	11	0	20	9	0	0	33	0	29	1	24	2	57	1	2598	6245	3	1073	5	322	0	4644	78	0	1	54	1	8	367	16	3	0	266	0	0	0	28	2540	726	242	1339	455	0	1	7	0	0	0	3	6	471	190	1034	0	341	30	180	209	302	57	12	35	0	0	0	0	1	1	1	233	0	19	19	175	560	0	1933	13	25	259	14	14	11	1	0	15	940	1197	62	601	1	17	5	167	0	491	0	1150	474	7	268	45	1	3	5	0	7	10	0	79	5879	1287	217	0	0	0	18	41	2	358	0	0	260	441	221	11	33	253	6	330	0	16	61	38	1061	8	0	1	80	0	356	2236	122	189	4265	0	23	3	0	424	424	1	651	0	0	0	0	0	0	152	15	47	156	1	81	192	821	0	0	0	1029	1386	9527	4668	1046	12821	4474	19260	11277	64	16273	2678	0	832	3	2074	997	23	82	0	950	238	5	16	107	300	39	154	0	2	322	0	7	0	80	0	3673	23	1227	0	1899	140	7	0	0	0	0	1378	0	3	5	27	22	6264	1	7813	1228	1	1530	758	19	655	0	164	0	0	6	1	8	1082	0	19	13	20	326	54	1172	945	70	299	0	0
RAG5	1365	0	67	72	155	0	1	14	14	497	0	19	342	3	0	0	48	1	14	1078	1314	0	23	276	24	0	22	10	1258	0	3	0	5	265	13	20	0	0	0	0	821	1122	0	75	255	2	1606	11	127	0	15	3	186	0	0	1	1	0	1	377	35	3	0	0	114	1	315	358	54	0	0	6	0	0	0	0	0	0	23	0	0	2	0	4	2	0	0	21	0	8	0	2	5	41	0	11	5055	3	828	4	245	0	4069	62	0	1	47	0	4	329	11	4	0	250	0	0	0	13	2299	470	196	1080	380	0	0	22	0	0	0	0	3	323	172	721	0	269	24	219	165	280	49	6	38	0	0	1	0	1	0	0	272	0	17	4	116	413	0	1336	0	21	229	8	9	18	1	0	9	658	906	72	465	1	8	4	93	0	245	0	902	296	6	228	33	0	0	1	1	8	11	0	79	4920	824	125	0	0	0	22	39	0	233	0	0	216	122	123	7	2	273	8	278	0	20	49	29	966	6	2	2	181	0	264	1757	119	117	3152	1	13	2	0	327	620	0	567	1	0	0	0	0	0	94	12	24	112	0	63	218	696	0	0	0	773	1023	7445	3856	660	9643	3368	14477	8339	44	10401	1746	0	424	3	1505	618	15	62	1	894	207	3	16	87	71	10	80	0	0	267	0	14	0	118	0	2362	5	1571	0	1536	139	2	0	0	0	0	1180	0	6	0	19	12	4440	0	5864	1083	2	1323	567	10	280	0	122	0	0	5	0	6	758	0	15	19	25	72	42	1087	1204	51	212	0	0
RAG6	537	0	30	28	76	0	0	2	721	197	0	11	154	4	0	1	22	5	8	454	520	0	62	278	7	0	19	2	539	0	3	0	5	294	71	12	0	1	0	0	374	463	0	36	368	0	2601	6	49	0	17	1	70	0	0	0	0	0	1	705	9	2	0	1	36	23	132	153	1115	0	0	88	0	0	1	0	0	0	3	0	0	2	0	1	1	0	0	10	0	11	0	0	1	54	0	893	1413	1	329	3	101	0	1466	22	2	2	10	0	3	117	8	0	0	77	0	0	0	6	869	178	50	305	130	0	0	3	0	1	0	9	1	165	72	389	0	100	18	66	73	98	15	6	14	0	0	0	0	0	0	0	243	0	9	41	71	406	0	571	1	13	112	50	3	40	3	0	10	255	434	12	195	0	70	4	47	0	391	0	647	131	3	149	20	0	0	2	0	3	24	0	114	1664	335	169	0	5	0	7	27	430	160	0	3	70	75799	103	2	2	86	5	128	0	4	18	17	366	4	0	0	16	1	91	636	26	100	1578	0	5	0	0	121	141	2	240	0	0	0	0	0	1	58	2	19	45	0	12	58	269	0	0	0	336	328	3021	1473	322	2722	914	5804	37416	19	4235	908	0	642	6	942	729	93	17	0	315	82	3	6	44	34	9	196	1	5	102	0	3	0	41	0	1237	18	679	0	605	45	4	0	0	1	0	507	0	2	1	10	5	13726	13	145514	354	0	399	316	10	506	0	34	0	0	1	0	3	444	0	10	2	14	379	15	445	365	26	169	0	0
RAG7	1758	0	69	84	240	0	4	15	3	628	0	26	268	0	0	1	37	0	5	1658	2155	0	13	215	30	0	34	8	1259	0	3	0	3	237	13	12	0	0	0	0	1040	1524	0	132	263	1	1299	8	220	0	13	4	256	0	0	6	0	0	1	380	39	0	0	0	177	1	540	565	34	0	0	4	1	0	0	0	0	0	10	0	0	0	0	9	1	0	0	32	0	21	0	7	2	43	0	8	6172	6	886	5	334	0	5664	28	9	1	69	0	10	338	25	5	0	410	0	0	0	43	2552	483	263	1149	396	0	3	8	1	0	2	1	4	397	196	812	0	267	40	216	252	274	66	22	43	0	0	0	0	0	0	0	192	0	16	6	115	401	0	2590	0	23	210	11	5	0	1	0	17	841	1193	59	428	1	23	3	125	0	230	0	1574	466	4	273	56	1	3	5	0	19	17	2	62	6198	1443	132	0	1	0	11	70	5	329	0	0	196	93	83	18	3	416	10	390	0	19	49	37	846	2	0	2	81	0	374	2265	207	135	2896	0	14	0	0	421	543	0	752	0	0	0	0	0	0	57	5	6	239	0	77	158	907	0	0	0	892	1339	10688	4577	565	12522	4384	18289	10008	55	16881	2970	0	352	3	1852	727	16	106	0	1074	261	2	17	132	129	25	83	0	0	367	0	6	0	106	1	4030	10	1710	0	2202	136	4	0	0	0	0	1272	0	5	2	19	22	5356	0	6491	1281	0	1654	766	10	359	0	147	0	6	8	1	14	1043	0	19	20	34	20	61	1214	1328	27	255	1	0
RAG8	650	0	32	47	91	0	1	5	338	202	0	16	146	0	0	0	20	1	6	390	627	0	32	177	8	0	18	4	520	0	3	0	2	213	51	7	0	0	0	0	437	603	1	47	225	0	1488	2	78	0	6	0	90	0	0	0	0	0	2	447	16	0	0	0	59	8	206	215	491	0	0	37	0	0	0	0	0	0	10	0	0	1	0	3	1	0	0	17	0	11	0	4	0	31	0	378	2427	4	404	0	162	0	1740	21	3	0	23	0	1	146	3	1	0	99	0	0	0	11	848	198	78	436	180	0	1	4	0	0	1	4	0	163	99	422	0	106	16	72	72	99	12	7	13	0	0	0	0	0	1	0	193	0	4	18	76	280	0	863	0	6	86	24	2	28	0	0	3	296	508	20	227	1	47	1	51	0	251	0	513	159	1	120	14	0	1	2	0	4	5	1	87	2470	433	124	0	1	0	10	29	226	156	0	0	80	25904	93	5	2	125	4	145	0	5	25	19	375	1	0	0	44	0	115	721	62	71	1533	0	7	1	0	135	239	0	258	1	0	0	0	0	1	48	4	11	74	0	28	99	330	0	0	0	417	415	3743	1845	328	4791	1658	8073	20516	27	5462	967	0	383	2	906	517	38	31	0	438	102	1	4	49	46	7	97	1	4	127	0	2	0	45	0	1360	8	795	0	779	58	0	0	0	0	0	599	0	1	0	9	9	7559	9	72865	539	0	656	322	12	312	0	72	0	0	0	0	4	472	0	7	5	14	179	13	525	503	31	147	0	0
RAG9	1241	0	34	26	154	0	1	4	11	217	0	27	345	7	0	0	48	1	6	457	1246	0	38	161	14	0	44	7	1023	0	3	0	1	107	25	13	0	0	0	0	954	1412	1	33	201	2	1329	4	99	0	17	9	95	0	0	0	1	0	0	325	28	3	0	0	57	5	257	342	148	0	0	70	0	0	1	0	0	0	15	0	0	12	0	7	4	0	0	15	0	10	0	10	1	23	0	21	3652	7	681	1	213	0	1574	17	0	0	13	1	8	138	5	0	0	96	0	0	0	4	1266	345	85	868	327	0	0	8	0	0	0	1	0	231	111	574	0	120	21	78	104	259	18	5	11	0	0	0	0	0	0	0	156	0	20	7	127	476	0	1006	0	23	96	12	10	11	0	0	8	1133	873	18	332	1	84	2	87	0	200	0	526	208	5	215	25	0	1	1	0	4	6	0	46	3216	500	209	0	0	0	4	63	1	139	0	0	115	54	177	1	45	224	5	190	1	3	20	16	376	1	0	0	38	0	181	1041	126	119	3083	0	8	0	0	87	259	0	292	0	0	0	0	0	2	215	12	396	87	0	16	80	315	0	0	0	474	870	6117	3675	689	8813	2928	14957	9749	37	7856	1442	0	451	6	1365	552	20	54	0	542	155	1	9	61	124	20	115	2	15	212	0	5	0	24	0	2027	19	796	0	765	63	3	0	0	0	0	904	0	2	4	20	11	4856	0	5754	701	2	885	602	17	543	0	109	0	0	6	1	5	857	0	4	6	15	463	29	880	843	41	141	0	0
RTP1	115	0	391	38	52	0	0	4	1	339	0	193	22	0	0	0	9	0	18	1755	914	2	23	66	50	0	3	1	1304	0	10	0	0	72	31	29	0	0	0	0	260	518	0	12	126	1	418	0	8	3	0	0	336	2	0	4	3	0	2	152	26	1	1	1	316	4	49	190	48	1	0	23	0	0	1	0	9	0	10	0	0	2	0	15	17	0	0	0	0	0	0	1	2	9	0	136	12516	36	286	8	26	0	490	3	66	1	8	0	6	2142	76	33	0	129	1	2	24	850	319	1350	1291	2821	430	6	21	0	0	2	50	0	1	2299	370	694	0	0	9	160	41	204	239	139	62	0	0	1	6	5	0	1	67	2	8	9	14	321	0	2735	7	0	136	21	0	11	0	0	5	562	597	87	1146	1	3	4	27	0	461	1	529	457	2	718	17	0	0	17	3	84	8	9	178	6898	325	209	0	0	0	0	184	13	116	0	1	47	168	55	2	23	5352	7	446	0	9	5	241	368	12	0	1	286	0	101	8383	30	59	1288	0	4	12	0	291	301	7	439	0	0	14	0	0	0	124	1	689	182	55	375	119	156	0	0	0	788	1030	1691	766	314	23341	11346	13122	20792	5	12145	1100	0	289	1	1233	352	13	228	2	465	109	44	30	294	0	0	23	0	4	741	0	9	0	1	0	2116	51	1618	0	349	23	2	1	0	0	0	1467	0	6	41	59	20	6848	0	23579	525	1	280	2490	7	254	0	106	0	0	3	1	0	3384	0	3	7	59	180	27	681	27	46	698	0	1
RTP10	106	0	358	32	37	0	0	3	5	257	0	223	27	2	1	0	12	0	29	1960	910	0	41	65	65	0	9	0	1366	0	14	0	0	134	23	27	0	0	1	0	241	602	0	9	149	0	696	0	39	0	4	1	454	1	0	9	4	0	2	231	23	4	0	1	325	2	44	202	96	0	0	59	0	0	2	1	6	1	11	1	0	7	0	19	10	0	0	0	0	0	0	0	1	17	0	203	10791	14	265	23	22	1	516	4	70	1	15	0	4	1852	73	27	0	117	1	1	20	742	343	1336	1501	3339	435	5	17	0	0	2	34	0	0	2024	363	434	0	3	8	166	32	190	257	157	69	0	2	0	6	7	0	3	70	17	8	15	41	189	0	2588	11	1	150	18	4	20	9	0	9	689	666	67	1167	0	2	6	43	0	330	0	630	625	2	644	13	0	0	21	2	91	12	11	195	6975	305	216	0	0	0	4	191	58	121	0	0	32	271	50	11	15	4623	23	467	0	8	7	309	270	18	0	3	344	0	113	7393	12	59	1473	0	10	6	0	355	222	7	490	0	0	16	1	1	0	173	0	762	187	43	372	104	122	0	1	0	705	1054	1726	923	376	20507	9864	11518	19142	8	12627	1332	0	351	5	1311	406	13	293	2	457	155	57	52	341	2	2	27	0	2	716	0	21	0	4	0	2489	26	1636	0	324	18	3	0	0	0	0	1411	0	5	49	60	35	6692	1	21200	483	5	248	2106	9	247	0	128	0	1	2	0	3	2986	1	3	25	81	225	27	710	21	56	715	0	0
RTP11	96	0	353	35	23	0	1	17	4	319	0	181	54	0	1	0	9	0	24	1529	821	0	34	59	49	0	9	0	1219	0	11	0	1	92	26	31	0	0	2	0	224	480	0	9	138	0	585	0	60	3	8	0	347	2	0	6	3	0	3	207	25	3	0	0	342	2	34	169	63	0	0	44	0	0	1	0	9	0	12	0	0	1	0	9	17	1	0	2	0	0	0	0	0	11	0	150	10921	11	201	16	22	1	436	1	65	0	9	0	7	1713	71	27	0	102	2	9	24	744	310	1304	1223	3087	432	2	25	0	0	1	34	0	2	1897	345	577	0	2	5	138	34	197	238	137	34	0	0	0	1	9	1	0	77	13	4	9	23	209	0	2383	2	0	130	18	3	6	3	0	9	492	559	79	1185	1	2	2	36	0	891	1	493	422	2	677	17	0	0	18	3	62	11	4	179	5746	262	194	0	0	0	2	169	10	129	0	1	33	216	54	5	16	4741	8	429	0	9	12	267	419	10	0	3	259	0	98	6544	13	51	1860	0	4	10	0	327	256	11	401	0	0	8	0	0	0	136	0	624	225	23	337	111	130	0	0	0	701	1014	1490	772	331	19941	9259	10792	19047	9	10676	1075	0	290	1	1127	465	4	252	0	397	120	38	36	272	2	3	57	1	5	628	1	18	0	2	0	2049	37	1513	0	295	19	3	0	0	0	0	1279	0	1	46	60	29	6365	1	21427	392	3	271	1798	5	357	0	110	1	0	7	1	5	2675	0	0	13	71	153	31	552	39	44	930	0	0
RTP12	67	0	288	31	28	0	0	6	4	234	0	145	30	0	1	0	8	0	19	1052	609	1	31	47	42	0	4	1	955	0	11	0	0	79	21	24	0	0	0	0	188	371	0	14	127	1	457	1	54	1	7	0	282	0	0	3	4	0	0	172	22	1	0	0	235	2	33	134	61	1	1	31	0	0	1	0	5	1	5	0	0	1	0	10	8	0	0	0	0	0	0	0	0	12	0	120	7951	11	165	16	20	1	355	1	37	0	12	0	4	1286	57	16	0	91	0	0	14	529	243	961	945	2084	296	2	13	0	0	2	30	0	0	1448	277	419	1	1	4	116	28	115	183	105	35	0	0	2	2	4	0	3	46	8	4	4	21	170	0	1889	3	0	87	10	1	12	2	0	8	372	447	59	896	0	2	3	28	0	424	0	384	342	3	460	9	0	2	15	4	49	5	3	160	4663	219	143	0	0	0	1	156	16	74	0	0	22	216	39	6	12	3395	7	290	0	2	5	206	273	9	0	5	197	0	55	4739	12	42	1341	0	4	6	0	235	320	5	335	0	0	10	1	0	0	98	0	477	157	16	290	82	83	0	0	0	507	721	1237	670	245	15212	7407	8832	13976	8	8058	751	0	215	1	826	325	6	162	0	306	100	34	27	250	0	1	31	0	1	451	0	11	1	4	0	1452	15	1097	0	219	12	2	1	0	0	0	934	0	2	40	36	20	4474	0	15647	302	2	189	1451	1	281	0	82	0	0	7	0	0	1928	0	1	16	68	129	22	454	23	28	656	0	1
RTP2	72	0	399	16	29	0	0	5	136	213	0	165	40	0	1	0	7	0	31	1767	952	0	26	32	36	0	7	3	1218	0	18	0	0	67	7	39	1	0	0	0	230	581	0	5	115	0	478	0	11	3	3	0	239	3	0	2	5	0	0	129	40	3	0	0	302	4	48	168	42	2	0	9	0	0	0	1	2	0	5	1	0	0	0	21	10	0	1	0	0	0	0	0	3	5	0	98	10546	27	250	23	14	0	441	3	66	0	16	0	6	1688	102	22	0	121	1	2	16	694	324	1125	1279	2814	414	6	11	0	0	0	32	0	1	2110	365	379	0	2	6	153	39	180	279	175	53	0	1	0	5	15	1	2	53	7	4	4	37	121	0	2440	4	0	117	22	4	18	6	0	9	523	649	86	859	0	0	1	30	0	139	0	485	358	3	575	13	0	2	5	3	54	11	10	182	6393	235	186	0	0	0	6	162	14	116	0	0	44	189	64	5	15	4179	12	399	1	9	9	231	419	7	0	3	330	0	82	6897	17	44	1138	0	5	11	1	296	226	3	481	0	0	6	0	0	0	169	0	673	157	27	320	99	123	0	0	0	717	1093	1676	814	339	20761	9738	11040	19283	12	12464	1203	1	261	3	988	313	13	257	0	418	115	40	26	225	0	0	38	0	1	669	0	18	0	5	0	2076	28	1464	0	295	30	2	0	2	0	0	1477	0	4	56	52	44	6573	0	20485	467	3	275	2012	1	250	0	145	0	0	1	2	0	2989	0	0	18	68	184	28	655	29	34	702	1	0
RTP3	153	0	325	66	46	0	0	4	1	283	0	129	31	0	0	0	13	3	19	1634	953	1	23	60	49	0	7	1	1310	0	15	0	0	59	34	24	0	0	0	1	286	548	0	17	145	0	586	0	17	1	7	1	249	0	0	4	3	0	0	192	33	2	0	0	379	3	40	165	46	1	0	19	0	0	0	0	8	0	9	0	0	0	0	17	24	0	0	1	0	0	0	0	3	3	0	175	10966	18	255	9	21	1	477	3	53	0	21	0	5	1878	67	23	0	166	2	3	23	735	380	1327	1322	2899	424	5	25	0	0	1	31	0	1	1938	406	694	0	0	5	151	55	195	154	124	74	0	0	1	2	16	0	1	50	3	8	8	20	356	0	2733	4	0	94	25	5	9	1	1	4	575	645	71	1060	1	1	5	49	0	294	0	476	446	4	894	28	1	0	13	3	39	8	12	256	6259	303	186	0	0	0	0	201	3	96	0	0	40	161	46	21	13	4973	5	428	0	16	7	221	528	6	0	1	249	0	67	8116	20	87	1473	0	10	4	1	280	291	9	477	0	0	2	0	0	0	127	0	634	218	42	353	170	208	0	0	0	819	1081	1915	857	321	21743	9906	13881	21322	15	11915	1194	0	394	1	1149	420	8	278	1	479	101	39	26	212	1	0	38	1	0	615	0	11	0	5	0	2170	42	1801	0	448	23	6	0	0	0	0	1450	0	9	42	71	29	7230	1	21876	537	3	247	2504	4	284	0	113	0	0	6	4	1	3314	0	0	17	45	177	36	813	57	38	1381	0	0
RTP4	90	1	295	42	32	0	1	5	45	234	1	131	28	0	0	0	8	0	10	1228	790	1	14	44	36	0	9	0	1090	0	15	0	0	66	21	17	0	0	0	0	242	512	0	8	88	0	438	1	13	0	6	1	228	1	0	2	5	0	1	144	17	2	0	0	286	3	35	135	40	0	0	20	0	0	0	0	7	0	6	0	0	3	0	13	6	0	0	1	0	0	0	0	1	9	0	123	8133	18	205	7	12	0	362	0	40	0	6	0	4	1538	56	28	0	116	1	6	17	608	265	976	1054	2256	337	8	21	0	0	2	33	0	0	1584	308	403	0	2	5	146	34	168	192	122	54	0	1	1	0	7	0	0	42	5	5	2	26	180	0	2074	6	0	72	14	1	10	4	0	8	519	523	53	736	1	0	4	35	0	206	0	417	366	1	588	17	0	1	9	0	45	6	6	172	5772	245	153	0	0	0	2	156	15	70	0	0	35	128	46	8	5	3862	9	333	0	8	3	190	329	6	0	1	219	0	57	6226	10	55	1085	0	8	7	0	181	212	5	421	0	1	12	0	0	0	120	0	548	133	39	295	104	137	0	0	0	590	887	1461	717	278	17098	7971	10189	16804	15	10099	917	1	253	0	933	299	7	199	0	343	89	21	24	214	0	0	33	0	0	482	2	12	0	5	0	1738	21	1440	0	303	12	5	0	0	0	0	1141	0	5	32	47	25	5513	0	17782	439	2	204	2097	1	199	0	113	0	0	6	4	2	2798	0	0	17	39	154	18	589	30	32	754	2	0
RTP5	153	0	334	51	36	0	0	8	42	361	0	245	56	2	0	0	25	0	26	1919	1036	1	71	173	64	0	4	1	1658	0	23	0	0	197	23	24	0	0	3	0	273	581	0	11	131	0	930	0	37	3	3	1	349	2	0	6	5	0	2	524	27	2	0	0	375	6	38	210	59	0	0	30	0	0	0	0	5	0	12	0	0	1	0	19	19	0	0	0	0	0	0	0	1	6	1	136	11506	20	252	8	17	1	501	5	71	0	11	0	4	1915	72	28	0	125	2	1	35	824	376	1442	1411	3016	489	3	26	0	0	0	33	0	0	2150	374	532	1	2	12	189	58	217	239	165	62	0	1	3	3	7	0	4	99	7	8	11	24	225	0	2792	4	0	148	14	1	10	20	0	11	697	700	86	1170	1	3	10	49	0	1016	0	549	632	3	818	15	0	0	25	3	63	13	12	254	7584	337	179	0	0	0	2	165	265	108	0	0	42	320	94	9	14	5036	4	713	0	11	8	289	449	69	0	1	286	1	80	8348	23	80	1498	0	11	9	0	330	246	4	576	0	0	10	0	0	0	133	1	757	200	35	345	122	163	0	0	0	879	1106	1945	911	405	22019	10270	12766	21428	24	13557	1252	0	415	2	1501	705	13	282	0	438	149	49	57	309	0	0	69	1	2	652	0	12	0	4	0	2577	29	1875	0	359	31	5	2	0	0	0	1617	0	4	51	68	24	8197	5	23972	540	5	265	2455	4	272	0	162	0	0	6	2	2	3635	0	1	20	89	718	30	800	42	118	1327	0	0
RTP6	140	0	321	54	63	0	1	5	6	234	0	159	38	1	2	0	19	1	18	1631	1009	1	24	76	74	0	8	0	1728	0	16	0	0	85	29	22	0	0	2	0	266	660	0	14	196	0	858	0	202	3	9	2	394	3	0	5	3	0	1	273	30	1	1	0	411	13	53	147	108	0	0	21	0	0	3	0	6	0	12	0	0	1	0	14	19	0	0	0	0	0	0	0	2	16	0	191	10710	19	312	9	20	0	560	5	56	0	15	0	2	1793	57	15	0	182	2	1	16	672	489	1301	1401	3001	396	6	18	0	0	1	21	0	1	1887	360	469	3	1	11	166	59	197	231	140	77	0	0	1	2	8	0	0	55	8	6	16	16	230	0	2594	3	0	125	13	2	36	9	0	13	612	570	202	1015	0	3	4	90	0	180	0	551	485	2	1076	26	0	0	11	2	71	15	19	254	7100	353	211	0	0	0	0	182	109	113	0	1	47	307	74	13	13	4744	12	420	0	13	9	209	565	12	0	3	279	0	71	8852	18	135	1403	0	10	10	0	283	286	5	631	0	0	6	0	0	0	127	2	635	190	44	351	129	226	1	0	0	767	1235	2071	1061	329	21419	10075	13828	22078	20	12533	1320	0	436	0	1207	447	18	268	0	489	96	28	27	277	0	4	68	1	1	618	0	9	1	2	0	2315	42	1965	0	445	29	2	0	1	0	0	1542	0	5	45	58	33	7383	3	24119	562	3	269	2726	6	258	0	160	0	0	5	2	2	3810	0	0	37	74	439	23	874	65	40	1140	0	0
RTP7	113	0	290	44	39	0	0	5	0	232	0	237	41	0	0	0	13	0	14	1415	816	0	39	60	52	0	10	0	1540	0	15	1	0	83	43	27	0	0	0	0	280	651	0	10	178	1	583	0	109	1	7	0	309	2	0	2	5	0	0	215	21	3	0	0	313	14	40	149	36	0	0	17	0	0	0	0	1	0	6	0	0	2	0	10	13	1	0	0	0	0	0	0	2	12	0	114	9769	24	294	12	22	1	513	2	69	0	16	0	2	1552	61	25	0	133	1	3	27	756	438	1250	1324	3043	419	11	15	0	0	0	32	0	0	2088	362	543	1	0	5	141	43	164	231	168	60	0	0	2	3	6	0	3	71	9	6	9	23	358	0	2295	7	0	105	9	3	13	0	0	14	560	592	56	1204	1	0	6	72	0	186	0	480	370	8	626	24	0	0	20	2	53	12	9	271	6602	291	160	0	0	0	2	183	5	95	0	0	55	223	57	7	13	4661	9	426	0	10	10	226	753	6	0	4	253	0	66	8462	16	132	1473	0	11	10	0	303	229	6	550	0	0	10	0	0	0	137	0	716	195	41	300	100	174	0	0	0	760	1135	2023	1047	430	20861	9218	13856	21462	16	10649	1014	0	383	2	1105	389	16	264	1	394	102	29	36	264	0	0	55	0	1	609	0	11	0	3	0	1971	28	1718	0	455	17	2	1	1	0	0	1417	0	2	49	52	33	6941	0	22966	439	2	222	2796	3	288	0	155	0	1	4	0	4	3927	0	1	18	79	455	30	834	33	45	994	0	1
RTP8	104	0	172	22	54	0	1	8	8	147	0	146	30	0	0	0	5	0	10	938	809	0	23	63	44	0	8	0	939	0	12	0	0	44	23	11	0	0	1	0	266	598	0	3	137	0	495	0	49	0	5	0	194	0	0	3	0	0	0	170	23	5	0	0	241	3	46	92	41	0	1	7	0	0	1	1	3	0	8	0	0	0	0	7	9	0	0	0	0	0	0	0	0	11	0	87	4661	8	131	6	5	1	206	1	29	0	7	0	2	617	26	8	0	80	0	1	15	497	201	586	655	1402	161	6	14	0	0	0	13	0	2	1613	240	245	0	0	7	82	24	163	181	93	34	0	0	1	1	0	0	1	21	9	5	9	12	91	0	1443	3	0	35	9	0	12	3	0	8	310	497	24	439	0	0	3	46	0	238	0	288	359	4	624	17	1	1	21	2	43	9	10	112	4878	238	150	0	0	0	0	113	80	43	0	0	26	75	50	9	10	3050	8	251	0	5	1	181	320	12	0	2	192	2	30	4401	5	71	1093	0	5	4	0	53	180	3	260	0	0	7	1	0	0	141	0	560	132	31	120	65	99	0	0	0	426	746	1693	725	273	15214	6296	10167	19975	17	10255	1126	0	306	3	769	253	9	228	0	211	41	29	22	246	0	1	39	0	2	351	0	9	0	5	0	2258	35	1337	0	244	14	4	0	1	0	1	960	0	3	28	59	24	6475	7	13056	303	8	109	2444	3	231	1	119	1	0	1	1	1	3724	0	1	23	44	348	21	471	28	26	627	0	0
RTP9	101	0	323	24	28	0	3	3	0	323	0	262	47	1	2	0	7	0	19	1567	839	3	55	72	53	0	6	0	1436	0	17	0	1	104	30	14	0	0	0	1	283	556	0	16	162	1	626	0	99	1	4	0	443	1	0	7	4	0	0	266	26	2	0	0	311	3	41	245	103	1	0	85	0	0	1	0	9	0	7	0	0	1	0	9	15	0	0	0	0	0	0	0	0	19	0	114	11016	17	288	21	27	0	549	6	67	0	18	0	6	1858	81	25	0	121	1	2	21	775	417	1445	1346	3258	395	2	19	0	0	1	55	0	4	2034	327	594	1	3	9	153	59	173	258	130	58	0	1	4	8	7	0	3	68	7	7	11	27	314	0	2618	5	0	144	14	1	18	2	0	6	609	636	81	1376	0	1	6	34	0	481	1	521	435	6	722	22	1	0	29	6	62	9	12	242	6759	314	202	0	0	0	4	174	11	111	0	0	32	321	67	8	16	4332	9	447	0	8	6	353	556	7	0	4	281	0	102	7349	14	74	2270	0	2	5	0	351	685	4	478	0	0	20	0	1	0	134	0	585	182	31	335	152	150	0	0	0	716	1063	1714	876	349	19943	9675	13002	17719	12	10966	1116	0	305	2	1190	480	12	263	1	479	135	31	49	356	1	1	43	1	4	660	0	30	0	4	0	2110	28	1542	0	354	26	3	0	1	0	0	1396	0	5	36	42	33	6322	0	20549	443	6	265	2012	3	402	0	118	0	0	11	1	3	2799	0	2	22	86	180	20	770	40	50	943	0	0
